ID,Text,Comment
Building.LooseDirt.Description,Terrein klaar om verder gesloopt te worden. Laat vuil vallen wanneer het wordt verwijderd.,Dirt ready to be collected by beavers working at the Digger Flag
Building.LooseDirt.FlavorDescription,De hele dag aan het graven!,
Building.LoosenDirt.DisplayName,Terrein losmaken,
Building.LoosenDirt.Description,"Verander dit terreinblok in los vuil, dat vervolgens kan worden verwijderd.
Kan alleen op het oppervlak worden gebruikt.",
Building.RemoveDirt.DisplayName,Terrein verwijderen,
Building.RemoveDirt.Description,"Bevers zullen dit terreinblok verwijderen.
• <RedHighlight>Waarschuwing:</RedHighlight> Objecten die door dit terreinblok worden ondersteund, zullen instorten!",
Building.LumberPress.DisplayName,Houtpers,
Building.LumberPress.Description,Lijmt takken aan elkaar tot kunstmatige boomstammen of planken.,
Building.LumberPress.FlavorDescription,Een gezond alternatief voor boommoord,
Building.ToolFactory.DisplayName,Gereedschapsfabriek,
Building.ToolFactory.Description,Voor het maken van terraformingtools.,
Building.FoodProcessor.DisplayName,Voedselverwerker,
Building.FoodProcessor.Description,Verwerkt ingrediënten tot voedsel.,
Building.Pile.DisplayName,Stapel,
Building.Warehouse.DisplayName,Pakhuis,
Building.DecorativeFloor.DisplayName,Decoratieve vloer,
Building.DecorativeFloor.Description,Puur decoratieve vloerbekleding.,
Building.LeveeZiplineBeam.DisplayName,Dijk met zipline-balk,
Building.BotAssembler.Description.LeafCoats,"Stelt autonome bots samen, die bevers kunnen helpen bij hun dagelijkse taken.
Ontworpen om bovenop de Bot Part Factory te worden geplaatst wanneer deze in de boom is gebouwd.",
Tobbert.Ladder.DisplayName,Ladder,-
Tobbert.Ladder.Description,Een platform met een ladder erin.,-
Tobbert.Ladder.FlavorDiscription,''Maar hoe moeten ze hun spullen bewaren?'' -Pmduda,-
Good.Leaf.DisplayName,Blad,
Good.Leaf.PluralDisplayName,Bladeren,
Good.Bark.DisplayName,Blaffen,
Good.Bark.PluralDisplayName,Blaffen,
Good.Branch.DisplayName,Tak,
Good.Branch.PluralDisplayName,Takken,
Good.Shovel.DisplayName,Schep,
Good.Shovel.PluralDisplayName,Schoppen,
Good.Apple.DisplayName,Appel,Item Name
Good.Apple.PluralDisplayName,Appels,Plural Item Name
Good.Lubricant.DisplayName,Smeermiddel,
Good.Lubricant.PluralDisplayName,Smeermiddel,
Good.ChestnutFlour.DisplayName,Kastanjemeel,
Good.ChestnutFlour.PluralDisplayName,Kastanjemeel,
Good.FermentedChestnut.DisplayName,Gefermenteerde kastanje,
Good.FermentedChestnut.PluralDisplayName,Gefermenteerde kastanjes,
Good.FermentedDandelion.DisplayName,Gefermenteerde paardenbloem,
Good.FermentedDandelion.PluralDisplayName,Gefermenteerde paardenbloemen,
Good.FermentedFruit.DisplayName,Gefermenteerd fruit,
Good.FermentedFruit.PluralDisplayName,Gefermenteerd fruit,
Good.Grapes.DisplayName,Druiven,
Good.Grapes.PluralDisplayName,Druiven,
Good.FancyApples.DisplayName,Luxe appel,
Good.FancyApples.PluralDisplayName,Luxe appels,
Good.FruitSalad.DisplayName,Fruitsalade,
Good.FruitSalad.PluralDisplayName,Fruitsalade,
NaturalResource.AppleTree.DisplayName,Appelboom,
NaturalResource.AppleTree.FlavorDescription,De zaden werden meegebracht door reizigers uit verre landen.,
NaturalResource.GrapeVine.DisplayName,Wijnstok,
NaturalResource.GrapeVine.FlavorDescription,Druiven zijn een geweldige upgrade van bessen.,
ToolGroups.Platforms,Platforms en overhangen,
ToolGroups.TreeBuildings,Boomstructuur,
ToolGroups.Industry,Industrie,
ToolGroups.Bridges,Bruggen,
Zipline.DisplayName,Kabelbanen,
NaturalResource.Eucalyptus.DisplayName,Eucalyptus,
NaturalResource.Eucalyptus.FlavorDescription,"Eucalyptusbomen laten schors vallen, laten we daar goed gebruik van maken!",
NaturalResource.Willow.DisplayName,Wilg,
NaturalResource.Willow.FlavorDescription,Wilgen produceren veel takken en moeten regelmatig worden gesnoeid.,
Need.PlantMurderer.DisplayName,Plantenmoordenaar,
Building.MetalPlatform3x3.Ladder.DisplayName,Metalen platform 3x3 met ladder,
Building.MetalPlatform5x5.Ladder.DisplayName,Metalen platform 5x5 met ladder,
Building.MetalPlatform.DisplayName,Metalen platform,
Building.DistrictGate.Description,Scheidt wijken.,
Building.DistrictGate.DisplayName,Wijkpoort,
Building.DistrictGate.FlavorDescription,Je moet je spullen verzamelen voordat je eropuit trekt.,
Building.Dam.Top.DisplayName,Decoratieve damtop,
Building.Dam.Top.Description,Een decoratiestuk vergelijkbaar met de bovenkant van een sluisdeur.,
Building.MetalLantern.DisplayName,Metalen lantaarn,
Building.MetalGate.DisplayName,Metalen poort,
Building.MetalGate.Description,Een poort voor het metalen hek.,
Need.Greenery.DisplayName,Groen,
Building.HedgeGate.DisplayName,Heg poort,
Building.HedgeGate.Description,Een poort voor de heg.,
Building.ArchBanner.DisplayName,Boogspandoek,
Building.LadderTunnel.DisplayName,Laddertunnel,
Building.GathererHut.DisplayName,VerzamelerHut,
Building.SeepCover.DisplayName,Sijpeldeksel,
Building.SeepCover.Description,Een deksel dat bovenop een water lek of slechtwater lek kan worden gebouwd om het af te dichten. Kan naar wens worden geopend of gesloten.,
Building.BadwaterSeepRig.DisplayName,Slechtwater lek installatie,
Building.BadwaterSeepRig.Description,Dicht een slechtwater lek af. Heeft werknemers in dienst die slechtwater rechtstreeks uit de bron halen.,
Building.TreeTrunk.Overhang1x2.DisplayName,Boomstamoverstek 1x2,
Building.TreeTrunk.Overhang1x3.DisplayName,Boomstamoverstek 1x3,
Building.TreeTrunk.Overhang1x2.Corner.DisplayName,Boomstam hoekoverstek 1x2,
Building.TreeTrunk.Overhang1x3.Corner.DisplayName,Boomstam hoekoverstek 1x3,
Building.TreeTrunk.Overhang2x2.Corner.DisplayName,Boomstam hoekoverstek 2x2,
Building.TreeTrunk.Overhang2x3.Corner.DisplayName,Boomstam hoekoverstek 2x3,
Building.TreeTrunk.Overhang3x3.Corner.DisplayName,Boomstam hoekoverstek 3x3,
Building.Branch.Platform.DisplayName,Tak platform,
Building.Branch.Platform.Double.DisplayName,Tak dubbel platform,
